"Date","Precipitation","Dew Point","U-sonic wind speed","U-sonic wind dir","HC Relative humidity","HC Air temperature","KZ Solar radiation","Wind gust","VPD","Battery","DeltaT","Solar Panel","Solar radiation","Air pressure"
2024-12-14 11:00:00,0.2,9.75,3.3,273,62.26,18.3166666666667,NA,5.1,7.1,6878,4,10319,546,NA
2024-12-14 12:00:00,0,8.6,3.4,267,53.4866666666667,18.7266666666667,NA,5.1,9.65,6875,5.33333333333333,10305,491,NA
2024-12-14 13:00:00,0,10.55,3.7,268,62.5333333333333,18.6033333333333,NA,5.5,7.4,6870,4.33333333333333,10242,391,NA
2024-12-14 14:00:00,0,11.9,4.05,250,71.9866666666667,17.6366666666667,NA,6,5.05,6870,3,9979,227,NA
2024-12-14 15:00:00,0,12.35,3.3,250,77.9966666666667,16.4566666666667,NA,5.2,3.7,6824,2.33333333333333,2593,84,NA
2024-12-14 16:00:00,0,12.95,2.05,243,85.76,15.43,NA,3.4,2.25,6647,1.33333333333333,0,0,NA
2024-12-14 17:00:00,0,12.5,2,239,88.5533333333333,14.7,NA,3.1,1.7,6588,1,0,0,NA
2024-12-14 18:00:00,0,11.95,2.15,259,86.1733333333333,14.42,NA,4.2,2.15,6576,1,0,0,NA
2024-12-14 19:00:00,0,12.1,1.5,202,88.6233333333333,14.0766666666667,NA,2.8,1.5,6568,1,0,0,NA
2024-12-14 20:00:00,0,12.15,0.85,168,90.72,13.7766666666667,NA,1.6,1.25,6571,1,0,0,NA
2024-12-14 21:00:00,0,12.15,0.85,208,92.3933333333333,13.4733333333333,NA,1.5,1.05,6565,1,0,0,NA
2024-12-14 22:00:00,0,11.9,1.05,164,93.2866666666667,13.1566666666667,NA,2.4,0.9,6556,0.666666666666667,0,0,NA
2024-12-14 23:00:00,0,11.95,1.3,213,92.4066666666667,13.3433333333333,NA,3,0.95,6553,0.666666666666667,0,0,NA
2024-12-15,0,11.75,1.85,228,89.6566666666667,13.55,NA,2.9,1.5,6553,1,0,0,NA
2024-12-15 01:00:00,0,11.3,2.15,238,87.19,13.5433333333333,NA,4,1.85,6551,1,0,0,NA
2024-12-15 02:00:00,4,11.85,2.45,243,93.36,13.1066666666667,NA,4.4,0.55,6536,0.333333333333333,0,0,NA
2024-12-15 03:00:00,1,11.9,2.7,207,96.12,12.6233333333333,NA,5.3,0.45,6525,0,0,0,NA
2024-12-15 04:00:00,2,11.6,2.25,217,95.44,12.6033333333333,NA,4.6,0.4,6516,0.333333333333333,0,0,NA
2024-12-15 05:00:00,0.6,11.35,1.1,248,98.0866666666667,11.81,NA,2.4,0.1,6502,0,0,0,NA
2024-12-15 06:00:00,1.6,11.4,1.65,212,99.2733333333333,11.61,NA,3.4,0.05,6494,0,3278,0,NA
2024-12-15 07:00:00,0,11.45,1.15,264,97.8466666666667,11.89,NA,2.1,0.2,6616,0,6839,29,NA
2024-12-15 08:00:00,0,11.7,1.25,209,91.0733333333333,13.36,NA,2.5,0.75,6872,1,10218,310,NA
2024-12-15 09:00:00,1.2,10.45,3.85,249,84.1566666666667,13.5,NA,7.5,1.7,6841,1.66666666666667,7084,148,NA
2024-12-15 10:00:00,0.2,10.15,2.5,274,82.0366666666667,13.48,NA,5.7,2.1,6867,2,9797,522,NA
2024-12-15 11:00:00,1.6,10.15,2.95,168,91.97,12.1566666666667,NA,7.8,0.85,6830,0.666666666666667,7069,52,NA
2024-12-15 12:00:00,2.2,11.5,2.3,252,91.6666666666667,13.0166666666667,NA,3.9,0.85,6872,0.666666666666667,10098,169,NA
2024-12-15 13:00:00,0.2,10.75,3.8,266,85.2166666666667,13.8133333333333,NA,6.8,1.85,6870,1.33333333333333,9993,197,NA
2024-12-15 14:00:00,0,9.8,3.5,286,78.5266666666667,13.75,NA,5.2,3.05,6867,2,9825,235,NA
2024-12-15 15:00:00,0,8.95,3.3,286,73.6233333333333,13.9033333333333,NA,5.7,3.85,6787,2.66666666666667,2621,60,NA
2024-12-15 16:00:00,0,7.45,2.9,277,70.4466666666667,13.33,NA,5.6,4,6639,3,0,0,NA
2024-12-15 17:00:00,0,7.1,2.8,299,70.29,12.8633333333333,NA,5.5,4.05,6602,2.66666666666667,0,0,NA
2024-12-15 18:00:00,0,6.3,3.7,287,65.1333333333333,13.0933333333333,NA,6.2,4.9,6588,3.33333333333333,0,0,NA
2024-12-15 19:00:00,1.2,7.95,4.3,302,79.2433333333333,12.2833333333333,NA,7.4,2.05,6582,2,0,0,NA
2024-12-15 20:00:00,0,8.4,2.2,298,77.29,12.43,NA,4.3,3.05,6565,2,0,0,NA
2024-12-15 21:00:00,0,8.6,1.25,291,78.8666666666667,12.4666666666667,NA,2.9,2.65,6559,2,0,0,NA
2024-12-15 22:00:00,0,9.5,3.4,285,79.41,13.02,NA,5.7,3,6556,2,0,0,NA
2025-07-26,0,19.45,1.625,155,60.385,27.955,0,6.075,14.875,6496.14285714286,6,0,0,1012.2455
2025-07-26 01:00:00,0,18.8775,0.8,108.75,60.5225,27.28,0,2.15,14.35,6491.28571428571,5.5,0,0,1010.7375
2025-07-26 02:00:00,0,18.9675,0.9,185.5,61.17,27.2075,0,2.3,13.975,6486.57142857143,5.5,0,0,1011.0675
2025-07-26 03:00:00,0,19.7,0.65,184.25,64.4325,27.06,0,1.575,12.7,6481.14285714286,5,0,0,1010.786
2025-07-26 04:00:00,0,20.505,1.05,96.75,69.3225,26.6725,0,4.925,10.75,6478.14285714286,4.25,0,0,1010.656
2025-07-26 05:00:00,0,21.1525,1.225,177,73.4975,26.35,3.5,6.075,9.1,6482.85714285714,3.5,3961.57142857143,1.33333333333333,1010.6065
2025-07-26 06:00:00,0,21.2975,0.625,110.75,73.505,26.515,30,1.7,9.15,6563.42857142857,3.75,6379.14285714286,58.3333333333333,1011.1465
2025-07-26 07:00:00,0,20.7375,0.9,135,70.5425,26.6125,64.5,2.275,10.25,6710,4,7313.28571428571,179.666666666667,1011.911
2025-07-26 08:00:00,0,19.775,1.15,149,63.1225,27.5075,196.5,2.675,13.525,6773.42857142857,5.25,9029.42857142857,394,1012.178
2025-07-26 09:00:00,0,18.7925,1.325,193.5,56.1,28.45,271,3.125,17,6785.57142857143,6.25,9603.28571428571,570.333333333333,1012.401
2025-07-26 10:00:00,0,18.475,1.4,190.75,51.88,29.49,395,3.525,19.775,6799.85714285714,7.5,9716.14285714286,796.333333333333,1012.7325
2025-07-26 11:00:00,0,17.7475,1.45,194.5,46.0775,30.8075,514.5,3.4,23.925,6815.57142857143,8.75,9987.85714285714,861,1012.9575
2025-07-26 12:00:00,0,16.96,1.65,196.5,40.6625,32.2775,671,4.125,28.95,6814.85714285714,10,10020,829,1013.0335
2025-07-26 13:00:00,0,15.9175,1.775,208.5,38.3225,32.1,508.5,3.75,29.525,6803.85714285714,10.5,9695.71428571429,889,1012.9505
2025-07-26 14:00:00,0,15.795,1.625,206.5,38.605,31.695,402,3.775,28.675,6799.85714285714,10.5,9663.71428571429,737,1012.6715
2025-07-26 15:00:00,0,15.625,1.725,204.75,38.855,31.3775,329,3.925,28.075,6787.71428571429,10,9415.42857142857,548,1012.441
2025-07-26 16:00:00,0,14.245,2.075,204.5,37.05,30.7075,218,4.225,27.8,6784.14285714286,10.5,8765.14285714286,431.666666666667,1012.3095
2025-07-26 17:00:00,0,14.48,2,120.5,39.6275,29.7875,122.5,4.375,25.3,6774.57142857143,9.75,7754,219,1012.467
2025-07-26 18:00:00,0,14.7,1.75,198.25,42.3275,28.865,52.5,3.9,22.95,6740.85714285714,9,5764.71428571429,117.666666666667,1012.5705
2025-07-26 19:00:00,0,15.0033333333333,1.525,188.5,45.5433333333333,27.9333333333333,5,3.3,20.5,6575.33333333333,8.33333333333333,20.3333333333333,7.5,1013.498
2025-07-26 20:00:00,0,16.0666666666667,1.15,190.25,51.0933333333333,27.11,0,2.975,17.5333333333333,6518.16666666667,7.33333333333333,0,0,1014.052
2025-07-26 21:00:00,0,16.5633333333333,1.75,131.5,54.8333333333333,26.47,0,9.35,15.6333333333333,6509,6.33333333333333,0,0,1014.854
2025-07-26 22:00:00,0,16.2466666666667,1.05,158,55.2966666666667,26.0366666666667,0,6.45,15.1,6508.83333333333,6.33333333333333,0,0,1015.106
2025-07-26 23:00:00,0,15.4533333333333,1.4,163.25,53.9833333333333,25.78,0,7.075,15.4,6509,6.33333333333333,0,0,1015.209
2025-07-27,0,16.45,0.875,160.75,59.37,25.04,0,2.125,12.925,6501.57142857143,5.75,0,0,1014.006
2025-07-27 01:00:00,0,16.9425,0.925,174.25,62.1075,24.7225,0,3.575,11.8,6498,5.25,0,0,1013.6715
2025-07-27 02:00:00,0,16.89,0.85,159.75,62.74,24.54,0,2.1,11.475,6492.28571428571,5,0,0,1013.387
2025-07-27 03:00:00,0,16.8025,0.95,162.25,62.9675,24.36,0,2.4,11.3,6486.42857142857,4.75,0,0,1013.206
2025-07-27 04:00:00,0,16.745,0.975,163.25,63.61,24.17,0,2.525,10.975,6480.57142857143,4.75,0,0,1013.142
2025-07-27 05:00:00,0,16.905,0.925,162.75,64.8875,23.9825,5,2.575,10.45,6493.71428571429,4.25,4481.57142857143,3,1013.2035
2025-07-27 06:00:00,0,17.07,0.925,158.75,64.215,24.3425,58,2.375,10.85,6588.71428571429,4.75,6691.14285714286,106.666666666667,1013.4875
2025-07-27 07:00:00,0,17.255,1.025,249.5,60.595,25.4925,147.5,2.375,12.825,6707.42857142857,5.25,7313.57142857143,343,1013.7205
2025-07-27 08:00:00,0,17.27,1.2,167.5,55.7775,26.9275,239.5,2.775,15.65,6759.71428571429,6.25,8593,551.333333333333,1013.9675
2025-07-27 09:00:00,0,16.7975,1.25,257.75,50.75,28.025,353.5,2.95,18.65,6794.42857142857,7.25,9587.71428571429,652.666666666667,1014.0185
2025-07-27 10:00:00,0,16.3725,1.2,177,45.9825,29.2775,447.5,2.85,21.975,6799.71428571429,8.25,9646.28571428571,729.333333333333,1014.225
2025-07-27 11:00:00,0,15.9675,1.375,198,41.8525,30.48,585,3.25,25.425,6819.57142857143,9.25,9736.42857142857,961.333333333333,1014.1505
2025-07-27 12:00:00,0,16.0675,1.625,220,37.7975,32.375,738,3.825,30.425,6814.42857142857,10.75,10069.1428571429,907.333333333333,1013.691
2025-07-27 13:00:00,0,15.7875,1.8,215.25,37.585,32.2375,651,3.825,30.2,6802.57142857143,10.75,9693.85714285714,881.666666666667,1013.217
2025-07-27 14:00:00,0,15.52,1.55,136.25,37.07,32.06,463.5,4.4,30,6806.71428571429,10.75,9654,800,1012.873
2025-07-27 15:00:00,0,15.73,1.675,225,38.285,31.7825,360.5,3.675,28.95,6796.14285714286,10.5,9072.71428571429,610.666666666667,1012.615
2025-07-27 16:00:00,0,16.2825,1.825,141.5,40.9775,31.2125,276,3.75,26.85,6787.42857142857,9.5,8869.71428571429,483.333333333333,1012.218
2025-07-27 17:00:00,0,17.5575,1.875,135.75,47.245,30.1875,174,4,22.6,6775.71428571429,8.25,7638.42857142857,224.666666666667,1012.013
2025-07-27 18:00:00,0,17.0725,1.375,216.75,47.4775,29.495,63.5,3.15,21.6,6716.28571428571,8.25,5348.14285714286,140.666666666667,1012.2245
2025-07-27 19:00:00,0,17.0466666666667,1.225,186.75,49.5833333333333,28.7133333333333,4.5,2.9,19.9,6562.16666666667,7.66666666666667,0,7.5,1013.425
2025-07-27 20:00:00,0,16.8233333333333,1.675,172,50.9266666666667,28.11,0,9.15,18.8,6517.33333333333,7.66666666666667,0,0,1013.781
2025-07-27 21:00:00,0,17.2833333333333,7.1,120.5,54.8033333333333,27.36,0,10.8,16.6333333333333,6511.66666666667,6.66666666666667,0,0,1014.132
2025-07-27 22:00:00,0,17.1666666666667,1.275,157.75,56.7866666666667,26.6966666666667,0,9.075,15.2666666666667,6511.66666666667,6.33333333333333,0,0,1014.358
2025-07-27 23:00:00,0,16.2966666666667,0.8,165.25,55.5466666666667,26.2533333333333,0,1.95,15.3,6508.5,6.33333333333333,0,0,1014.51
2025-07-28,0,16.9675,0.525,202.75,61.7775,25.0175,0,1.55,12.175,6501.57142857143,5.25,0,0,1013.171
2025-07-28 01:00:00,0,16.82,0.525,185.5,65.18,23.955,0,1.125,10.325,6497.71428571429,4.5,0,0,1012.7365
2025-07-28 02:00:00,0,16.8475,0.75,231.75,67.2925,23.4225,0,6.4,9.325,6492,4.5,0,0,1012.3005
2025-07-28 03:00:00,0,16.885,0.375,173.75,70.88,22.585,0,0.9,7.875,6483,3.5,0,0,1012.1765
2025-07-28 04:00:00,0,16.78,0.3,95,73.5125,21.8125,0,0.65,6.85,6476.42857142857,3.25,0,0,1011.945
2025-07-28 05:00:00,0,16.6625,0.375,257.75,73.02,21.8025,5,0.9,7,6490.85714285714,3.5,4736.42857142857,2.33333333333333,1011.834
2025-07-28 06:00:00,0,16.59,0.225,161.75,68.7975,22.7575,59,0.975,8.6,6578.85714285714,4,6837.28571428571,110.666666666667,1011.916
2025-07-28 07:00:00,0,16.6075,0.55,201,60.065,25.125,148,1.35,12.775,6689.85714285714,5.5,7039.28571428571,348.333333333333,1011.8355
2025-07-28 08:00:00,0,16.2825,0.75,153,52.9975,27.0075,226,1.7,16.875,6748.57142857143,6.75,8942.42857142857,557,1011.87
2025-07-28 09:00:00,0,15.365,1,146,43.3475,29.3675,437,2.6,23.4,6814.85714285714,8.75,9912.28571428571,743,1011.8775
2025-07-28 10:00:00,0,14.66,1.275,187,36.79,31.36,569.5,3.025,29.05,6813.42857142857,10.75,9771.57142857143,903.666666666667,1011.7465
2025-07-28 11:00:00,0,14.4275,1.15,183.25,33.8275,32.5825,659,3.35,32.675,6807.85714285714,11.5,9401.85714285714,1017.33333333333,1011.601
2025-07-28 12:00:00,0,15.43,1.85,181,35.205,33.0725,694,4.475,33.15,6813.28571428571,11.5,9976,1055.66666666667,1011.223
2025-07-28 13:00:00,0,15.1525,2.075,179,34.005,33.435,688,4.55,34.725,6799,11.75,9566.57142857143,886.666666666667,1010.8115
2025-07-28 14:00:00,0,14.94,1.975,189.25,35.5475,32.2125,432.5,4.45,31,6793.28571428571,11,9620.14285714286,803,1010.4595
2025-07-28 15:00:00,0,15.235,1.825,185.5,36.7875,31.9275,356,3.95,29.9,6786.71428571429,10.75,9178,580.666666666667,1010.116
2025-07-28 16:00:00,0,15.925,1.525,163.75,40.2275,31.2,269,3.525,27.2,6781.57142857143,9.75,8810.85714285714,492.666666666667,1009.919
2025-07-28 17:00:00,0,16.0125,1.7,182.75,42.9375,30.3925,172.5,3.575,24.95,6781.42857142857,9.5,8076.71428571429,216.666666666667,1009.866
2025-07-28 18:00:00,0,17.2125,1.675,185.75,49.44,29.145,66.5,3.225,20.575,6709.42857142857,8,5364,135,1010.129
2025-07-28 19:00:00,0,17.7566666666667,1.1,168,54.1133333333333,27.9766666666667,4,2.55,17.3333333333333,6556,7,0,6,1011.757
2025-07-28 20:00:00,0,18.18,0.6,144.25,58.84,27.0033333333333,0,1.5,14.6666666666667,6517.33333333333,5.66666666666667,0,0,1012.399
2025-07-28 21:00:00,0,17.8166666666667,0.45,127.5,59.9133333333333,26.3266666666667,0,1.625,13.7,6511.83333333333,5.33333333333333,0,0,1012.977
2025-07-28 22:00:00,0,17.66,4.55,131,63.82,25.07,0,9.675,11.4666666666667,6509.5,4.66666666666667,0,0,1013.096
2025-07-28 23:00:00,0,17.7833333333333,0.35,116,65.89,24.6433333333333,0,0.85,10.5333333333333,6510,4.33333333333333,0,0,1013.267
2025-07-29,0,18.02,0.45,279,66.3325,24.7875,0,1.375,10.525,6501.85714285714,4.5,0,0,1011.464
2025-07-29 01:00:00,0,17.5825,0.55,278,63.9675,25.0075,0,1.5,11.45,6499.85714285714,5,0,0,1011.3785
2025-07-29 02:00:00,0,16.7725,0.525,284,62.7275,24.49,0,1.7,11.5,6493.42857142857,4.75,0,0,1011.51
2025-07-29 03:00:00,0,16.805,0.5,301.25,64.6475,23.9525,0,1.475,10.5,6487,4.5,0,0,1011.547
2025-07-29 04:00:00,0,16.355,0.825,289,62.025,24.21,0,2.2,11.525,6481.42857142857,4.75,0,0,1011.532
2025-07-29 05:00:00,0,16.29,0.925,303,62.025,24.1,5,2.275,11.425,6488.57142857143,4.75,4375.42857142857,2.33333333333333,1011.6985
2025-07-29 06:00:00,0,16.1525,1.025,289.25,60.055,24.4975,63,2.325,12.275,6559.57142857143,5.25,6794,73.3333333333333,1012.01
2025-07-29 07:00:00,0,15.6825,1.375,281,52.07,26.4175,226,3.325,16.625,6730.85714285714,6.75,7652.71428571429,308.666666666667,1012.402
2025-07-29 08:00:00,0,15.085,1.875,247.5,46.375,27.765,330.5,4.525,20.1,6789.28571428571,8.25,9462,502.333333333333,1012.643
2025-07-29 09:00:00,0,15.035,1.6,187.75,42.8075,29.19,486.5,4.35,23.4,6816,8.75,10075.7142857143,727,1012.801
2025-07-29 10:00:00,0,14.8875,1.525,187.75,41.0225,29.64,546,3.75,24.55,6814.57142857143,9.5,10015.7142857143,786,1012.726
2025-07-29 11:00:00,0,13.7525,1.775,232.5,36,30.7675,634.5,4.325,28.65,6814.42857142857,10.5,9947.85714285714,923.666666666667,1012.6085
2025-07-29 12:00:00,0,12.68,1.975,236.25,31.3325,31.9325,709,4.775,32.8,6812.57142857143,12,10095.4285714286,1040.33333333333,1012.4045
2025-07-29 13:00:00,0,12.15,2.075,227,29.7775,32.1975,665.5,5.1,33.975,6808,12.5,9714.71428571429,893,1012.13
2025-07-29 14:00:00,0,12.1675,1.75,226,31.1975,31.325,441.5,4.15,31.475,6807.28571428571,12,9664.42857142857,844.666666666667,1011.903
2025-07-29 15:00:00,0,13.7175,2.3,202.25,36.4125,30.3725,359,5.65,27.5,6798.57142857143,10.5,9441.28571428571,600.333333333333,1011.646
2025-07-29 16:00:00,0,14.5825,2.25,160.75,40.8,29.495,274.5,4.975,24.325,6799.28571428571,9.5,8940.71428571429,498.333333333333,1011.6095
2025-07-29 17:00:00,0,15.625,2.15,164.75,46.1525,28.5125,173,4.325,20.9,6806.14285714286,8.5,8136.71428571429,225.333333333333,1011.9425
2025-07-29 18:00:00,0,15.8875,1.9,142.5,49.6375,27.59,66.5,3.925,18.5,6741.42857142857,7.5,5470.14285714286,134,1012.018
2025-07-29 19:00:00,0,17.1166666666667,1.35,208,56.7266666666667,26.5866666666667,4.5,3.75,14.9666666666667,6576.16666666667,6,0,6.5,1013.674
2025-07-29 20:00:00,0,13.8166666666667,3.65,277.5,45.4133333333333,26.7666666666667,0,9.525,19.3666666666667,6520,8,0,0,1014.56
2025-07-29 21:00:00,0,13.58,0.925,307.25,46.5233333333333,26.1233333333333,0,2.4,18.2666666666667,6512.33333333333,7.66666666666667,0,0,1015.245
2025-07-29 22:00:00,0,14.1133333333333,0.95,301.75,50.2866666666667,25.3166666666667,0,2.55,16.1333333333333,6510.83333333333,7,0,0,1015.696
2025-07-29 23:00:00,0,14.76,0.85,300.5,54.41,24.6966666666667,0,2.35,14.2,6510,6,0,0,1015.681
2025-07-30,0,14.7925,1.075,300.75,57.555,23.77,0,6.325,12.5,6503.14285714286,5.75,0,0,1014.1865
2025-07-30 01:00:00,0,13.95,0.475,290.25,56.7025,23.16,0,1.275,12.35,6501,5.75,0,0,1013.8615
2025-07-30 02:00:00,0,14.3875,0.475,289.75,59.9075,22.7025,0,1.175,11.025,6495,4.75,0,0,1013.685
2025-07-30 03:00:00,0,14.59,0.625,292.25,61.5225,22.4375,0,1.525,10.45,6489,4.75,0,0,1013.577
2025-07-30 04:00:00,0,14.4325,0.475,299.5,62.9575,21.9275,0,1.325,9.725,6482.14285714286,4.75,0,0,1013.658
2025-07-30 05:00:00,0,14.5225,0.5,296.25,63.885,21.7675,3.5,1.275,9.4,6492.71428571429,4.75,4627.42857142857,2.33333333333333,1014.0465
2025-07-30 06:00:00,0,14.8,0.45,286.5,63.6925,22.1075,40,1.3,9.7,6591,4.5,7030.57142857143,86,1014.488
2025-07-30 07:00:00,0,15.035,0.95,293.5,54.8725,24.885,208,2.325,14.4,6746.85714285714,6.25,7664.42857142857,337,1014.81
2025-07-30 08:00:00,0,15.2525,1.125,294,50.11,26.615,277.5,2.85,17.575,6776,7.25,9100.85714285714,558.333333333333,1015.1265
2025-07-30 09:00:00,0,14.885,1.075,293,45.815,27.77,429.5,2.925,20.425,6810.71428571429,8.25,9643.57142857143,713,1015.3525
2025-07-30 10:00:00,0,14.575,1.25,203.25,41.9975,28.9175,565.5,3.4,23.275,6814.14285714286,9.25,9915.42857142857,850.666666666667,1015.4885
2025-07-30 11:00:00,0,14.1975,1.45,143.75,39.055,29.8275,598.5,3.625,25.825,6814,9.75,9696.57142857143,961.666666666667,1015.2455
2025-07-30 12:00:00,0,14.06,1.65,228.5,35.705,31.45,735.5,4.225,30.475,6813.28571428571,11.25,9935.42857142857,962.333333333333,1014.9105
2025-07-30 13:00:00,0,13.9925,1.7,152.25,34.54,31.865,693,4.475,31.45,6814.85714285714,11.5,9750.42857142857,774.666666666667,1014.3625
2025-07-30 14:00:00,0,13.9675,2,163.75,36.47,30.74,435,4.7,28.075,6813,10.75,9756.14285714286,810.666666666667,1013.9455
2025-07-30 15:00:00,0,14.345,2.1,160.5,38.9375,30.065,227.5,4.575,26,6819.42857142857,9.75,9279.28571428571,419.666666666667,1013.786
2025-07-30 16:00:00,0,14,2.1,171.75,39.255,29.5225,269,4.55,25.075,6789.14285714286,9.75,8996.57142857143,451.666666666667,1013.87
2025-07-30 17:00:00,0,14.565,1.85,169.75,43.005,28.505,163,4.225,22.15,6778.71428571429,9,7437.71428571429,227.666666666667,1013.91
2025-07-30 18:00:00,0,15.22,1.575,169.5,47.965,27.3525,59,3.375,18.925,6730.71428571429,7.5,5249.28571428571,134.666666666667,1014.222
2025-07-30 19:00:00,0,16.2233333333333,1.275,111,54.37,26.23,4,5.55,15.5,6573.66666666667,6.66666666666667,0,6,1016.054
2025-07-30 20:00:00,0,16.5866666666667,0.575,131,59.0766666666667,25.21,0,2.225,13.0666666666667,6518,5.66666666666667,0,0,1016.907
2025-07-30 21:00:00,0,16.6066666666667,2.975,215,62.8333333333333,24.24,0,6.9,11.2333333333333,6509.33333333333,4.66666666666667,0,0,1017.303
2025-07-30 22:00:00,0,16.5233333333333,3.7,129.25,64.3,23.7766666666667,0,10.725,10.4666666666667,6509.5,4.66666666666667,0,0,1017.548
2025-07-30 23:00:00,0,15.77,6.875,290.75,59.2633333333333,24.3666666666667,0,11.3,12.5,6511,5.33333333333333,0,0,1017.578
2025-07-31,0,15.3325,5.3,227.5,62.33,23.1175,0,10.95,10.775,6504.42857142857,4.75,0,0,1016.129
2025-07-31 01:00:00,0,15.3925,0.55,149.75,64.6875,22.49,0,3.5,9.625,6498.42857142857,4.25,0,0,1015.8365
2025-07-31 02:00:00,0,14.8725,0.3,244.25,65.465,21.75,0,0.675,8.95,6490.71428571429,4.25,0,0,1015.7415
2025-07-31 03:00:00,0,15.115,0.55,227.75,66.655,21.71,0,1.05,8.625,6483.85714285714,4,0,0,1015.5805
2025-07-31 04:00:00,0,15.565,0.675,227,68.33,21.755,0,1.625,8.2,6477.14285714286,3.75,0,0,1015.529
2025-07-31 05:00:00,0,15.6675,0.5,219.75,71.0275,21.2425,4,1.2,7.275,6486.28571428571,3.5,4654.42857142857,2,1015.577
2025-07-31 06:00:00,0,15.8725,0.7,288.25,67.6025,22.26,63,1.525,8.725,6599,4,7152.14285714286,104,1015.9995
2025-07-31 07:00:00,0,16.025,4.125,294.75,57.03,25.3275,235,8.95,14.2,6741.85714285714,5.75,7689.71428571429,338.666666666667,1016.4665
2025-07-31 08:00:00,0,15.7725,1.275,251,49.3525,27.59,381,4.1,19.25,6788.28571428571,7.5,9248.14285714286,539.333333333333,1016.9055
2025-07-31 09:00:00,0,14.73,1.175,179.5,43.095,28.7475,467.5,3.025,22.875,6816.71428571429,8.75,10044.7142857143,726,1017.006
2025-07-31 10:00:00,0,14.175,1.25,200.75,39.095,29.8275,558,3.15,26.025,6816,9.75,10038,892.333333333333,1017.1445
2025-07-31 11:00:00,0,13.9425,1.45,224.75,36.2475,30.9,605.5,3.475,28.95,6815,11,9441.14285714286,1014,1016.88
2025-07-31 12:00:00,0,13.8825,1.325,228.25,33.575,32.375,772,3.45,33.225,6812.14285714286,12,9978.71428571429,1053,1016.416
2025-07-31 13:00:00,0,14.4225,1.875,154.75,34.7375,32.5325,718.5,4.35,33.15,6811,11.5,9841,854,1015.8035
2025-07-31 14:00:00,0,14.7875,2.05,172.5,37.5325,31.09,435.5,4.925,28.2,6812.85714285714,10.25,9752.85714285714,876,1015.1615
2025-07-31 15:00:00,0,15.4375,2.075,176.5,41.285,30.215,358,4.225,25.2,6809.85714285714,9.25,9437.14285714286,598.333333333333,1014.9365
2025-07-31 16:00:00,0,15.82,1.975,151.25,44.3025,29.3725,270,3.975,22.75,6785.28571428571,8.5,9017.28571428571,502,1014.726
2025-07-31 17:00:00,0,15.7375,1.8,153.5,45.915,28.61,171.5,3.65,21.15,6787.85714285714,8.25,8144.85714285714,229.666666666667,1014.511
2025-07-31 18:00:00,0,16.5875,1.4,191.25,51.2875,27.655,68.5,3.025,18,6734.57142857143,7,5255.57142857143,133,1014.618
2025-07-31 19:00:00,0,16.9666666666667,0.85,97,56.6633333333333,26.3566666666667,3.5,2.275,14.8666666666667,6568.33333333333,6,0,5.5,1016.548
2025-07-31 20:00:00,0,17.9966666666667,1.475,97.25,64.07,25.3333333333333,0,5.3,11.5666666666667,6518.66666666667,4.66666666666667,0,0,1016.875
2025-07-31 21:00:00,0,17.9666666666667,3.625,136.5,69.03,24.08,0,7.975,9.26666666666667,6509.66666666667,3.66666666666667,0,0,1017.023
2025-07-31 22:00:00,0,17.5233333333333,0.275,133.5,69.52,23.47,0,0.75,8.76666666666667,6509.83333333333,3.66666666666667,0,0,1017.082
2025-07-31 23:00:00,0,17.4033333333333,0.425,155.75,71.0266666666667,23.0033333333333,0,0.6,8.13333333333333,6508,3.33333333333333,0,0,1017.001
2025-08-01,0,18.23,1.5,148.25,79.3625,22.1725,0,6.575,5.575,6500.85714285714,2.5,0,0,1015.1105
2025-08-01 01:00:00,0,17.785,1.325,288.25,80.7,21.4825,0,5.625,5.175,6495.28571428571,2.5,0,0,1014.848
2025-08-01 02:00:00,0,17.1675,0.225,171.75,80.16,20.975,0,0.6,5.225,6490.28571428571,2.5,0,0,1014.4615
2025-08-01 03:00:00,0,16.885,0.3,155.5,80.5175,20.61,0,0.5,5.075,6482.57142857143,2.25,0,0,1014.058
2025-08-01 04:00:00,0,16.1875,0.325,75.75,80.005,20,0,0.7,5.025,6476.71428571429,2.25,0,0,1013.825
2025-08-01 05:00:00,0,16.46,0.3,156.5,82.855,19.7,4,0.575,4.275,6485.42857142857,2,4618.14285714286,3,1013.882
2025-08-01 06:00:00,0,17.0875,0.65,166.75,79.035,21.175,61,4.5,5.625,6603.71428571429,2.5,7123.28571428571,87.6666666666667,1014.041
2025-08-01 07:00:00,0,17.91,2.4,224.75,64.595,25.475,212.5,7.775,12.125,6749,5,7679.14285714286,301,1014.2845
2025-08-01 08:00:00,0,17.2425,5.4,169,50.895,29.0175,347.5,8.475,20.525,6789.42857142857,7.75,9292.85714285714,511.666666666667,1014.562
2025-08-01 09:00:00,0,16.475,1.425,116.5,44.575,30.425,380.5,9.275,24.725,6817.71428571429,9,9865.14285714286,678.333333333333,1014.599
2025-08-01 10:00:00,0,16.6725,1.25,116.25,44.5975,30.895,448.5,2.775,25.7,6816.57142857143,9.25,9998,751,1014.114
2025-08-01 11:00:00,0,16.6925,1.55,142.25,42.2975,32.345,603.5,3.25,30.025,6812,10.25,9905.28571428571,936.666666666667,1013.768
